Predmet	Pitanje	Tip_pitanja	Odgovor_A	Odgovor_B	Odgovor_C	Odgovor_D	Odgovor_E	Odgovor_F	Tocan_odgovor	Napomena	Pregledano	Provjereno
UMS	Triceps je mišić sa 2 mišićne glave	visestruki_izbor	Točno	Netočno					B	Izvori jasno definiraju mišiće prema broju njihovih polazišnih tetiva, odnosno "glava": • Definicija tricepsa: U izvoru se izričito navodi da mišiće s tri polazišne tetive nazivamo troglavim mišićima (triceps). • Primjeri u tijelu:     ◦ Nadlaktica: Na anatomskom prikazu mišića označen je troglavi nadlaktični mišić (m. triceps brachii).     ◦ Potkoljenica: Spominje se i troglavi mišić potkoljenice (m. triceps surae), za kojeg izvor dodatno pojašnjava da ga tvore tri glave koje formiraju završnu Ahilovu tetivu. • Usporedba s drugim mišićima: Za razliku od tricepsa, mišić sa dvije glave naziva se biceps (dvoglavi mišić), dok se onaj sa četiri glave naziva quadriceps (četveroglavi mišić). Dakle, budući da naziv "triceps" sam po sebi označava mišić s tri glave, tvrdnja da on ima dvije glave je netočna.	TRUE	TRUE
UMS	Razgradnja ugljikohidrata u probavnom sustavu započinje u početnom dijelu tankog crijeva	visestruki_izbor	Točno	Netočno					B	Važno je napomenuti da priloženi izvori ne sadrže informacije o anatomiji i fiziologiji probavnog sustava niti o fazama probave hrane u organima. Izvori su primarno usmjereni na funkcionalnu anatomiju lokomotornog sustava i fiziologiju mišićnog rada u sportu. Međutim, na temelju informacija iz izvora i općeg medicinskog znanja, možemo zaključiti sljedeće: • Metabolička razgradnja: Izvori detaljno opisuju razgradnju ugljikohidrata (glukoze i glikogena) koja se odvija u mišićnim stanicama radi dobivanja energije (ATP), a ne u probavnom traktu. To uključuje anaerobnu glikolizu i aerobnu oksidaciju u mitohondrijima. • Izvan dostavljenih izvora: Prema općeprihvaćenim biološkim činjenicama (koje trebate neovisno provjeriti), razgradnja ugljikohidrata u probavnom sustavu započinje već u ustima djelovanjem enzima amilaze iz sline. Tanko crijevo je mjesto gdje se taj proces nastavlja i dovršava, ali on tamo ne započinje. • Hranjive tvari kao izvor: Izvori navode da kemijsku energiju unosimo u tijelo jedući biljke ili životinje, te da su zalihe glikogena (polimera glukoze) u mišićima i jetri ključne za energiju tijekom utakmice. Budući da tvrdnja u pitanju netočno navodi početnu točku probave ugljikohidrata, odgovor Netočno je ispravan.	TRUE	TRUE
UMS	Aerobne sustave koristimo za ponavljanje kratkotrajnih, ali eksplozivnih aktivnosti maksimalnog intenziteta	visestruki_izbor	Točno	Netočno					B	Izvori jasno razlikuju energetske sustave prema intenzitetu i trajanju aktivnosti, što potvrđuje da su za eksplozivne pokrete zaduženi anaerobni, a ne aerobni sustavi: • Sustav za eksplozivne aktivnosti: Za kratkotrajne i eksplozivne aktivnosti maksimalnog intenziteta, kao što su startovi, skokovi, brze promjene pravca i kratki sprintevi (do nekoliko sekundi), koristi se fosfageni (alaktatni) anaerobni sustav. Taj sustav predstavlja najbrže dostupni izvor energije jer ne ovisi o transportu kisika. • Karakteristike aerobnog sustava: Aerobni metabolizam (uz korištenje kisika) koristi se za dugotrajnu tjelesnu aktivnost niskog ili srednjeg intenziteta. Iako je aerobni sustav ekonomičniji, on je znatno sporiji od anaerobnih izvora energije i ne može osloboditi energiju dovoljno brzo za eksplozivne pokrete. • Značaj za nogomet: Za nogometaša je od presudne važnosti veličina alaktatnog anaerobnog kapaciteta upravo radi ponavljanja kratkih sprinteva i eksplozivnih aktivnosti maksimalnog intenziteta. • Uloga aerobnog sustava u oporavku: Iako se sami eksplozivni pokreti izvode anaerobno, visoki aerobni kapacitet je koristan jer omogućuje brži oporavak između tih dionica visokog intenziteta i bržu resintezu potrošenog kreatin-fosfata u prisustvu kisika. Dakle, tvrdnja je netočna jer se za samu izvedbu eksplozivnih aktivnosti maksimalnog intenziteta primarno koriste anaerobni sustavi, dok aerobni sustavi služe za rad nižeg intenziteta i oporavak.	TRUE	TRUE
UMS	Pomoćni mišići za disanje su ošit (dijafragma) i međurebreni (interkostalni) mišići	visestruki_izbor	Točno	Netočno					B	1. Nedostatak informacija u izvorima: Priloženi izvori navode da je dišni (respiracijski) sustav jedan od organskih sustava ljudskog tijela. Međutim, u dostupnom tekstu ne postoji detaljan opis anatomije dišnog sustava niti podjela mišića koji u njemu sudjeluju. Tekst se fokusira na funkcionalnu anatomiju lokomotornog sustava i fiziologiju mišićnog rada. 2. Medicinska klasifikacija (informacija izvan izvora): Prema općeprihvaćenim anatomskim činjenicama (koje trebate neovisno provjeriti), tvrdnja u pitanju je stručno netočna. Ošit (dijafragma) i međurebreni (interkostalni) mišići su glavni (primarni) mišići za disanje, a ne pomoćni.     ◦ Glavni mišići: Oni obavljaju najveći dio rada pri normalnom, mirnom disanju.     ◦ Pomoćni mišići: To su mišići koji se uključuju tek pri forsiranom disanju ili velikom fizičkom naporu (npr. mišići vrata poput m. sternocleidomastoideus, koji je prikazan na anatomskoj slici u izvoru, ali bez opisa njegove uloge u disanju). S obzirom na to da su dijafragma i međurebreni mišići osnova procesa disanja, njihovo svrstavanje u "pomoćne" mišiće čini ovu tvrdnju netočnom.	TRUE	TRUE
UMS	Krvne stanice koje prenose kisik nazivaju se eritrociti	visestruki_izbor	Točno	Netočno					A	1. Potvrda pojma u izvorima: Iako se izvori primarno bave lokomotornim sustavom, pojam eritrociti se izričito spominje u poglavlju o fiziologiji sporta. Navodi se da je određena količina mliječne kiseline u krvi prisutna čak i u mirovanju, „pretežno zbog glikolize u eritrocitima i bubrezima“. 2. Transportni sustav: Izvori definiraju da „transportni sustav za kisik (srčanožilni i dišni sustav) osigurava dovoljnu količinu kisika“ potrebnu za aerobni metabolizam u mišićima. 3. Uloga krvnih stanica: U izvorima se spominje da se krvne stanice proizvode u crvenoj koštanoj moždini, koja se nalazi u središtima dugih i plosnatih kostiju. 4. Informacija izvan izvora: Iako priloženi tekst u ovoj verziji ne sadrži eksplicitnu rečenicu „Eritrociti prenose kisik“, to je temeljna medicinska činjenica. Eritrociti (crvena krvna zrnca) sadrže hemoglobin koji veže kisik u plućima i prenosi ga do mišića, što je ključno za aerobni rad opisan u izvorima. Podatak iz izvora da eritrociti vrše glikolizu „i u prisustvu kisika“ znanstveno je povezan s činjenicom da oni nemaju mitohondrije (kako ne bi trošili kisik koji prenose), što dodatno potvrđuje njihovu specifičnu ulogu. Dakle, budući da su eritrociti doista stanice zadužene za prijenos kisika, tvrdnja je Točna. Ako je u ispitnom ključu navedeno B, radi se o pogrešci u ključu ili je pitanje u originalnom kontekstu bilo formulirano s nekom drugom vrstom stanica (npr. leukocitima).	TRUE	TRUE
UMS	Pozitivnom adaptacijskom promjenom na trening podrazumijevamo veći broj otkucaja i veću efikasnost rada srčanog mišića	visestruki_izbor	Točno	Netočno					B	Izvori koji opisuju prilagodbu organizma na trening izravno demantiraju tvrdnju da pozitivna adaptacija podrazumijeva veći broj otkucaja: • Definicija efikasnosti: U izvoru se mehanička efikasnost definira kao omjer između izvršenog rada i utrošene energije. Navodi se da dugotrajni trening dovodi do fiziološke prilagodbe koja rezultira manjom energetskom potrošnjom pri istoj aktivnosti, što predstavlja veću mehaničku efikasnost. • Energetska potrošnja srca: Budući da srce troši energiju za svoj rad (bazalni metabolizam i aktivnost), veći broj otkucaja pri istom opterećenju značio bi veću potrošnju energije, što je u izravnoj suprotnosti s konceptom povećane efikasnosti i štednje energije koju donosi trening. • Aerobni kapacitet i oporavak: Visok aerobni kapacitet omogućuje brži oporavak i sporije trošenje anaerobnih zaliha, a ne rad srca pri višim frekvencijama za istu razinu napora. • Fiziološka činjenica (izvan izvora): Pozitivna adaptacija na trening (tzv. sportsko srce) rezultira povećanjem udarnog volumena (srce pumpa više krvi jednim otkucajem), zbog čega je broj otkucaja u mirovanju i pri submaksimalnom opterećenju kod treniranih osoba niži, a ne viši. Dakle, dok je drugi dio tvrdnje (veća efikasnost rada) točan prema izvorima, prvi dio (veći broj otkucaja) je netočan jer adaptacija na trening vodi ka smanjenju frekvencije srca radi veće ekonomičnosti rada. Zbog te netočnosti cijela je tvrdnja B (Netočno).	TRUE	TRUE
UMS	Endokrini sustav žlijezda s unutarnjim izlučivanjem stvara hormone te zajedno sa živčanim sustavom nadzire rad drugih sustava organa	visestruki_izbor	Točno	Netočno					A	Iako priloženi izvori ne sadrže jednu jedinstvenu rečenicu koja doslovno glasi kao vaša tvrdnja, ona je u potpunosti podržana informacijama o ulozi ovih sustava opisanim u različitim poglavljima: • Identifikacija sustava: Izvori navode da se ljudsko tijelo dijeli na organske sustave, među kojima su živčani sustav i sustav žlijezda s unutrašnjim izlučivanjem (endokrini sustav). • Uloga endokrinog sustava (hormoni): U izvorima se potvrđuje da tijelo ima "hormonalni status" koji izravno utječe na vitalne procese. Primjerice, navodi se da su procesi izgradnje i razgradnje kosti pod utjecajem hormonalnog statusa, a on se spominje i kao važan unutrašnji čimbenik kod sindroma prenaprezanja. • Uloga živčanog sustava (nadzor): Izvori opisuju živčani sustav kao onaj koji nadzire rad mišića. Navodi se da podražaj za mišićnu kontrakciju dolazi putem motoričkog živca, dok autonomni (vegetativni) živčani sustav nadzire rad glatkih mišića u stjenkama krvnih žila i unutrašnjih organa. • Zajedničko djelovanje: Budući da izvori pripisuju kontrolu pokreta i organa živčanom sustavu, a regulaciju kemijskih i strukturnih procesa u tkivima hormonalnom statusu, tvrdnja da ova dva sustava zajedno nadziru rad drugih sustava organa (što je temeljna biološka činjenica) u skladu je s funkcionalnim opisima u tekstu. Dakle, na temelju izvora, endokrini sustav putem hormona i živčani sustav putem impulsa doista predstavljaju glavne regulatorne mehanizme tijela.	TRUE	TRUE
UMS	Muskuloskeletni sustav čine mišići, kosti i zglobovi	visestruki_izbor	Točno	Netočno					A	Izvori u poglavlju o funkcionalnoj anatomiji izravno potvrđuju sastav ovog sustava, koristeći naziv „sustav organa za pokretanje“ (lokomotorni sustav), što je sinonim za muskuloskeletni sustav: • Sastavni dijelovi: U izvorima se izričito navodi: „Sustav organa za pokretanje dijelimo na kosti, spojeve među njima (zglobove) i mišiće“. • Podjela na pasivni i aktivni dio:     ◦ Kosti i zglobovi čine kostur ili skelet, odnosno pasivni dio lokomotornog sustava.     ◦ Poprečnoprugasti (skeletni) mišići čine aktivni dio sustava jer se preko tetiva vežu za kostur te ga pokreću ili učvršćuju. • Funkcija: Cijeli ovaj sustav opisan je kao dinamički sustav organa koji tijelu daje oblik, oslonac, štiti vitalne organe i omogućuje kretanje. Budući da se muskuloskeletni sustav prema izvorima sastoji upravo od te tri komponente (mišića, kostiju i zglobova), tvrdnja je u potpunosti točna.	TRUE	TRUE
UMS	Pravilna prehrana bitna je potpora intezivnom treningu	visestruki_izbor	Točno	Netočno					A	Iako se u izvorima ne koristi doslovna rečenica iz vašeg pitanja, ona predstavlja logičan i stručan sažetak obrađenih poglavlja o fiziologiji sporta i energetskim procesima: • Izvor energije: Izvori navode da se kemijska energija koju unosimo u tijelo hranom (jedući biljke ili životinje) u mišićima pretvara u mehaničku energiju potrebnu za kretanje. Bez adekvatnog unosa hranjivih tvari, tijelo nema „gorivo“ za rad. • Ograničene zalihe: Navodi se da su zalihe glikogena (ugljikohidrata) u mišićima i jetri dovoljne za svega 60 do 90 minuta maksimalne aerobne aktivnosti, što odgovara trajanju intenzivnog treninga ili utakmice. • Važnost potpore (suplementacije): Izvor izričito preporučuje uzimanje dodatnih količina ugljikohidrata tijekom dugotrajnih aktivnosti radi nadoknade ispražnjenih zaliha i odgode umora. • Trenažni proces: Kvalitetan trenažni program zahtijeva poznavanje energetskih procesa, a specifičnim postupcima (koji uključuju i prehranu) povećavaju se energetski kapaciteti i sposobnost njihove regeneracije. S obzirom na to da intenzivan trening brzo crpi tjelesne energetske zalihe, pravilna prehrana je, prema izvorima, ključna potpora za održavanje intenziteta rada i uspješan oporavak.	TRUE	TRUE
UMS	Najveća kost u stopalu je petna kost	visestruki_izbor	Točno	Netočno					A	Iako u priloženim izvorima ne postoji jedna rečenica koja izričito glasi „Petna kost je najveća kost u stopalu“, ta je tvrdnja u potpunosti podržana anatomskim opisima i ilustracijama unutar priručnika: • Anatomski prikaz: Na slici koja prikazuje desni gležanj i stopalo (Slika 30), petna kost (calcaneus) je vizualno prikazana kao najmasivnija i najveća kost u regiji stopala. • Funkcionalna važnost: Izvori navode da se na kvrgu petne kosti (tuber calcanei) hvata Ahilova tetiva, završna tetiva snažnog troglavog mišića potkoljenice. Njezina veličina i položaj (na koju se nadovezuje valjak gležanjske kosti) ključni su za stabilnost i kretnje stopala opisane u tekstu. • Klasifikacija: Kosti stopala u priručniku su klasificirane kao kratke kosti. • Informacija izvan izvora: Podatak da je petna kost (calcaneus) najveća i najsnažnija kost ljudskog stopala temeljna je anatomska činjenica koju možete neovisno provjeriti, a koja je u potpunosti u skladu s prikazanom anatomijom u izvorima. Dakle, na temelju funkcionalne anatomije stopala opisane u izvorima, tvrdnja je točna.	TRUE	TRUE
UMS	Primjer polupokretnog zgloba je pubična simfiza	visestruki_izbor	Točno	Netočno					A	Izvori pružaju jasnu klasifikaciju zglobova prema njihovoj građi i stupnju pokretljivosti, što potvrđuje vašu tvrdnju: • Klasifikacija prema građi: Izvori dijele zglobove u tri osnovne skupine: vezivne, hrskavične (kartilaginozne) i prave (sinovijalne) zglobove. • Identifikacija simfize: Izvor izričito navodi preponsku simfizu (što je drugi naziv za pubičnu simfizu) kao tipičan primjer hrskavičnog zgloba. • Stupanj pokretljivosti: Dok su pravi (sinovijalni) zglobovi opisani kao „najpokretljiviji“, hrskavični zglobovi su spojevi kod kojih su kosti povezane hrskavicom, što omogućuje samo minimalne i ograničene pomake. Takva vrsta zgloba u funkcionalnoj se anatomiji naziva polupokretnim zglobom. • Anatomski prikaz: Preponska simfiza je vizualno prikazana na Slici 7 kao spoj između dviju zdjeličnih kostiju, koji za razliku od zgloba kuka (kuglastog i visokopokretnog), služi prvenstveno stabilnosti uz vrlo malu amplitudu pokreta. S obzirom na to da su u priručniku hrskavični zglobovi (poput simfize) suprotstavljeni visokopokretnim sinovijalnim zglobovima, njihovo svrstavanje u polupokretne zglobove je točno.	TRUE	TRUE
UMS	Vanjska vezivna ovojnica mišića naziva se fascija	visestruki_izbor	Točno	Netočno					A	Izvori u poglavlju o mišićima izričito navode ispravnu terminologiju za mišićne ovojnice: • Definicija fascije: U izvoru se navodi da su mišićna vlakna organizirana u snopiće i snopove koje povezuju vezivne ovojnice, a "cijeli mišić oblaže vanjska vezivna ovojnica ili ovoj, tj. mišićna fascija". • Razlika između fascije i tetive: Važno je razlikovati ove dvije strukture, što je spomenuto i u našem prethodnom razgovoru. Dok je fascija vanjski omotač koji oblaže mišićni trbuh, tetiva je čvrsti snop vezivnih vlakana na krajevima mišića koji služi za njegovo hvatište na kost. • Dodatni primjeri: U izvorima se spominju i specifične fascije, poput široke fascije (fascia lata) na natkoljenici te mišića koji je zateže (m. tensor fasciae latae). Dakle, prema anatomskim definicijama iz izvora, naziv za vanjsku vezivnu ovojnicu mišića doista je fascija.	TRUE	TRUE
UMS	Kvadriceps je mišić sa 4 mišićne glave	visestruki_izbor	Točno	Netočno					A	Izvori koji opisuju mišiće donjih ekstremiteta izričito potvrđuju sastav i naziv ovog mišića: • Definicija i naziv: U izvorima se navodi da mišiće koji imaju četiri polazišne tetive nazivamo četveroglavim (quadriceps) mišićima. • Anatomski sastav: Izvor precizira da se četveroglavi mišić natkoljenice (m. quadriceps femoris) sastoji od četiri glave. • Identifikacija glava: Četiri glave koje čine ovaj mišićni kompleks su:     1. Ravni bedreni mišić (m. rectus femoris) – jedina glava koja polazi sa zdjelice.     2. Medijalni široki mišić (m. vastus medialis).     3. Intermedijalni široki mišić (m. vastus intermedius).     4. Lateralni široki mišić (m. vastus lateralis). Sve četiri glave formiraju zajedničku tetivu u koju je uložena patela (iver) i koja se hvata na gornji kraj goljenične kosti, a primarna funkcija mišića je ispružanje (ekstenzija) potkoljenice u koljenu.	TRUE	TRUE
UMS	Razgradnja ugljikohidrata u probavnom sustavu započinje u želucu	visestruki_izbor	Točno	Netočno					B	• Nedostatak informacija o probavi: Važno je istaknuti da priloženi izvori ne sadrže informacije o anatomiji i fiziologiji probavnog sustava. Tekst je usmjeren na funkcionalnu anatomiju lokomotornog sustava te fiziologiju mišićnog rada i energetske procese u sportu. • Razgradnja u mišićima, a ne u probavi: Izvori koriste termin "razgradnja" ugljikohidrata (glukoze i glikogena), ali isključivo u kontekstu stvaranja energije (ATP) unutar mišićnih stanica. Primjerice, navodi se da je anaerobna glikoliza proces djelomične razgradnje glukoze do mliječne kiseline koji se odvija u mišićima radi resinteze ATP-a. • Informacija izvan izvora: Prema općeprihvaćenim medicinskim i biološkim činjenicama (koje je potrebno neovisno provjeriti), razgradnja ugljikohidrata u probavnom sustavu započinje u ustima djelovanjem enzima amilaze (ptijalina) iz sline. U želucu se razgradnja ugljikohidrata zapravo privremeno prekida zbog visoke kiselosti želučanog soka koja inaktivira enzim iz sline. Budući da proces ne započinje u želucu, tvrdnja u pitanju je netočna.	TRUE	TRUE
