Predmet	Pitanje	Tip_pitanja	Odgovor_A	Odgovor_B	Odgovor_C	Odgovor_D	Odgovor_E	Odgovor_F	Tocan_odgovor	Napomena	Pregledano	Provjereno
PNI	Tko odlučuje o tome je li teren za igru sposoban?	visestruki_izbor	Delegat utakmice	Sudac, delegat i oba kapetana	Jedino sudac utakmice odlučuje o sposobnosti terena za igru				C	Evo detaljnih objašnjenja iz izvora koja podupiru ovaj odgovor: • Isključiva ovlast suca: Prema izvorima, samo je sudac imenovan za vođenje utakmice ovlašten odlučiti je li teren pogodan za igru zbog nevremena ili drugih nepredviđenih okolnosti. Pravila izričito navode da nogometni sudac ima pravo odlučiti da stanje terena ili vremenski uvjeti ne omogućuju održavanje utakmice. • Postupak utvrđivanja: Iako je sudac jedini donositelj odluke, samo utvrđivanje nepogodnosti terena mora se obaviti u nazočnosti suca i kapetana obje momčadi u vrijeme određeno za početak utakmice. • Raniji pregled: Iznimno, pregled se može obaviti i ranije istoga dana, ali tada moraju biti nazočna oba kapetana, sudac i delegat utakmice. I u tom slučaju, konačna odluka o (ne)igranju ostaje na sucu. • Zapisnik: Sudac i delegat su obvezni u Zapisnik o utakmici unijeti odluku o nepogodnosti terena za igru. Dakle, iako su kapetani i delegat prisutni tijekom procesa provjere, isključivu ovlast za donošenje odluke o sposobnosti terena ima sudac.	TRUE	TRUE
PNI	Izvodi se kazneni udarac. Lopta nakon pravilno izvedenog udarca pukne na jedan metar od poprečne crte vrata. Odluka suca?	visestruki_izbor	Ako je lopta ušla u vrata sudac priznaje pogodak	Igru zaustaviti, zamijeniti loptu i kazneni udarac ponoviti	Igru zaustaviti, zamijeniti loptu i nastavak igre je spuštanje lopte na 5,50m				B	Evo detaljnog objašnjenja i potvrde iz "Pravila nogometne igre" (Pravilo 2 – Lopta): • Posebno pravilo za kazneni udarac: Izvori izričito navode da ako lopta postane neispravna (pukne) tijekom izvođenja kaznenog udarca ili raspucavanja jedanaesteraca dok se kreće prema naprijed, a prije nego što dodirne bilo kojeg igrača, vratnice ili gredu, udarac se mora ponoviti. • Postupak: Sudac mora zaustaviti igru, zamijeniti neispravnu loptu novom, ispravnom loptom te naložiti ponovno izvođenje udarca s točke za kazneni udarac. Osvrt na vašu napomenu o odgovoru pod A: Iako se u nekim situacijama (poput ometanja vanjskog čimbenika koji nije neispravna lopta) pogodak može priznati ako lopta uđe u vrata i ometanje nije spriječilo obrambenog igrača da igra loptom, to se ne primjenjuje na neispravnu loptu. Pravilo o neispravnoj lopti tijekom kaznenog udarca je specifično i nalaže isključivo ponavljanje udarca. Dakle, ponuđeni odgovor B je u potpunosti usklađen s važećim Pravilima nogometne igre navedenim u izvorima.	TRUE	TRUE
PNI	Tko sve može davati upute u tehničkom prostoru i može li trener stalno stajati na crti tehničkog prostora?	visestruki_izbor	Sve službene osobe mogu davati upute, ali samo jedna po jedna i mora sjesti na klupu, osim trenera koji može stalno stajati na crti tehničkog prostora, ali se svi moraju odgovorno ponašati	Samo trener može davati upute i mora se vratiti te sjesti na klupu	Samo trener i on može stalno stajati na crti tehničkog prostora				A	Nijedan od ponuđenih odgovora (A ili C) nije u potpunosti točan prema tekstu u izvorima, ali odgovor C je bliži istini zbog ograničenja tko smije davati upute. Analiza prema izvorima: 1. Tko smije davati upute?     ◦ Izvor izričito navodi: "Prema odluci IO HNS-a taktičke upute iz tehničkog prostora smije davati samo trener ili pomoćni trener u bilo koje vrijeme".     ◦ Odgovor A je stoga netočan jer navodi da "sve službene osobe mogu davati upute".     ◦ Odgovor C je nepotpun jer navodi "samo trener", izostavljajući pomoćnog trenera koji je naveden u izvoru. 2. Broj osoba i stajanje:     ◦ Izvor navodi da "taktičke upute iz tehničkog prostora smije davati samo jedna osoba u danom trenutku".     ◦ Osobe moraju ostati u granicama tehničkog prostora i ponašati se odgovorno. Iako se u tekstu ne koristi izričito termin "stalno stajati", slikovni prikaz u izvoru pokazuje trenera koji stoji dok ostali sjede, što je uobičajena interpretacija pravila da jedna osoba (trener ili pomoćni trener) može stajati dok daje upute.  Predloženi točan odgovor na temelju izvora: Ako se od vas traži da sami formulirate točan odgovor ili provjerite postojeće, on bi na temelju izvora trebao glasiti: Taktičke upute smije davati isključivo trener ili pomoćni trener, i to samo jedna osoba u danom trenutku. Sve osobe u tehničkom prostoru moraju se ponašati odgovorno i ostati unutar njegovih granica.. Zašto se na ispitima ponekad zaokružuje C? Vjerojatno zato što odgovor C ispravno odbacuje mogućnost da sve službene osobe daju upute (što je u A pogrešno navedeno), te se fokusira na trenera kao glavnu osobu kojoj je dopušteno stajati i voditi momčad. Međutim, striktno prema izvoru, i pomoćni trener ima to pravo. Zaključak za vaš ispit: • Izbjegavajte A jer je tvrdnja da "sve službene osobe mogu davati upute" u izravnoj suprotnosti s odlukom IO HNS-a. • Odgovor C je "točniji" od A u kontekstu ograničenja osoba, iako tehnički izostavlja pomoćnog trenera. • Najbolja opcija (ako možete birati ili pisati) je ona koja uključuje i trenera i pomoćnog trenera, ali naglašava da to može činiti samo jedan po jedan.	TRUE	TRUE
PNI	Je li sudac može promijeniti svoju odluku?	visestruki_izbor	Ne može promijeniti svoju odluku	Da, sudac može promijeniti svoju odluku ako želi	Sudac može promijeniti svoju odluku ukoliko shvati da odluka nije ispravna ili na upozorenje pomoćnog suca, pod uvjetom da nije nastavio ili završio utakmicu				C	Evo detaljnog objašnjenja i potvrde iz Pravila nogometne igre (Pravilo 5 – Sudac): • Uvjeti za promjenu odluke: Nogometni sudac može promijeniti odluku ako shvati da ona nije ispravna ili na temelju upozorenja drugog člana sudačkog tima (npr. pomoćnog suca),. • Vremensko ograničenje: Ova je promjena moguća isključivo pod uvjetom da sudac nije nastavio igru nakon zaustavljanja. • Kraj poluvremena ili utakmice: Sudac ne može mijenjati odluku ako je već označio kraj prvog ili drugog poluvremena, produžetka ili ako je prekinuo utakmicu. • Konačnost odluka: Odluke suca o činjenicama vezanim uz igru, uključujući i to je li postignut pogodak ili koji je ishod utakmice, smatraju se konačnima nakon što se igra nastavi ili utakmica završi. Dodatni uvid (VAR iznimka): U izvorima se navodi jedna specifična iznimka vezana uz VAR tehnologiju. U slučaju pogrešne identifikacije igrača koji moraju biti opomenuti ili isključeni, sudac može promijeniti svoju odluku čak i ako je igra u međuvremenu nastavljena. Zaključno, ponuđeni odgovor C u potpunosti odgovara standardnom protokolu opisanom u izvorima.	TRUE	TRUE
PNI	Izvodi se početni udarac, igrač koji ga izvodi izravno postigne zgoditak. Odluka suca?	visestruki_izbor	Zgoditak se ne priznaje, izvesti udarac s vrata	Zgoditak se priznaje	Zgoditak se ne priznaje i početni udarac ponoviti				B	U izvorima se u sklopu Pravila 8 (Početak i nastavak igre) jasno navode pravila vezana uz postizanje pogodaka iz početnog udarca: • Izravni pogodak: Pravila izričito potvrđuju da se pogodak suparničkoj momčadi može postići izravno iz početnog udarca. • Uvjeti za ispravnost: Da bi pogodak bio valjan, lopta prije udarca mora nepomično stajati na oznaci središta terena, sudac mora dati znak za izvođenje, a lopta se smatra u igri onog trenutka kada je udarena i jasno pomaknuta u bilo kojem smjeru. • Vlastita vrata: Važno je napomenuti da se pogodak priznaje samo ako je postignut u suparnička vrata. Ako bi lopta iz početnog udarca ušla izravno u vrata igrača koji ga izvodi, pogodak se ne bi priznao, već bi se suparniku dodijelio udarac iz kuta. Budući da se u pitanju navodi da je igrač "izravno postigao zgoditak" (što podrazumijeva suparnička vrata), sudac mora priznati pogodak i igra se nastavlja početnim udarcem za momčad koja je primila pogodak.	TRUE	TRUE
PNI	Što će sudac dosuditi ako vratar u svom kaznenom prostoru udari suparničkog igrača držeći loptu u rukama?	visestruki_izbor	Igru zaustaviti, vratara isključiti i dosuditi kazneni udarac	U prvom prekidu vratara isključiti	Igru zaustaviti, vratara upozoriti da to vise ne radi, te ga opomenuti i dosuditi kazneni udarac				A	Evo detaljnog obrazloženja temeljenog na Pravilima nogometne igre (Pravilo 12 – Prekršaji i nesportsko ponašanje): • Disciplinska sankcija (isključenje): Udaranje suparnika šakom ili rukom, posebno u predjelu glave ili lica kada se ne radi o borbi za loptu, smatra se nasilnim ponašanjem (nasilno ponašanje). Pravila nalažu da igrač koji se nasilno ponaša mora biti isključen (crveni karton), bez obzira na to je li došlo do kontakta, ako je upotrijebljena prekomjerna sila ili brutalnost. • Tehnička sankcija (kazneni udarac): Budući da je lopta u igri (vratar je drži u rukama, što se smatra posjedom), svaki fizički prekršaj (udaranje) koji igrač počini na terenu protiv suparnika kažnjava se izravnim slobodnim udarcem. • Mjesto nastavka igre: Ako igrač počini prekršaj za izravni slobodni udarac unutar vlastitog kaznenog prostora, sudac mora dosuditi kazneni udarac. Činjenica da je počinitelj vratar ne mijenja ovo pravilo, jer njegova povlastica igranja rukom u kaznenom prostoru ne amnestira fizičke prekršaje poput udaranja. Zaključak: Sudac mora prekinuti igru, pokazati vrataru crveni karton zbog nasilnog ponašanja i dosuditi kazneni udarac za suparničku momčad jer se prekršaj dogodio unutar kaznenog prostora dok je lopta bila u igri.	TRUE	TRUE
PNI	Je li dozvoljeno da dva ili više igrača napadnu istovremeno na suparnika?	visestruki_izbor	Da, pod uvjetom da to rade na dozvoljeni način	Da, ako ga ne guraju	Ne, to je prekršaj				A	Pravila nogometne igre ne ograničavaju broj igrača koji se istovremeno smiju upustiti u borbu za loptu s jednim suparnikom. Međutim, takva se akcija mora izvesti u skladu s propisima o prekršajima: • Dozvoljen način borbe: Igrač se smije pošteno uputiti u borbu s drugim igračem ako je lopta unutar udaljenosti za igru. To vrijedi i kada to čine dva ili više suigrača istovremeno. • Kriteriji za prekršaj: Napad na suparnika (od strane jednog ili više igrača) postaje prekršaj tek ako ga sudac smatra neopreznim, preoštrim ili ako uključuje prekomjernu silu. • Nedozvoljeni postupci: Čak i ako više igrača napada suparnika, oni ne smiju činiti radnje poput nasrtanja, guranja, udaranja ili podmetanja noge. Također, ne smiju kontaktom ometati suparnika ili ga držati. • Procjena suca: Sudac procjenjuje način na koji se igrači upuštaju u borbu za loptu. Dokle god se igrači ponašaju obzirno i bore se za loptu na dopušten način, sama činjenica da ih je više protiv jednog suparnika ne predstavlja prekršaj. Odgovor B je nepotpun jer navodi samo guranje, dok odgovor A obuhvaća sve aspekte Pravila 12 koji definiraju dozvoljenu igru i borbu za loptu.	TRUE	TRUE
PNI	Igrač obrane izvodi izravni slobodni udarac tako da loptu vraća svom vrataru, vratar ne dotakne loptu i ona uđe u vrata. Odluka suca?	visestruki_izbor	Priznati zgoditak	Udarac iz kuta	Ponoviti izvođenje izravnog slobodnog udarca				B	Evo detaljnog obrazloženja temeljenog na Pravilima nogometne igre (Pravilo 13 – Slobodni udarci): • Ulazak lopte u vlastita vrata: Izvori izričito navode pravilo za situacije kada lopta iz slobodnog udarca uđe u vrata momčadi koja ga izvodi. Prema tekstu: "ako je lopta pri izravnom ili neizravnom slobodnom udarcu udarena izravno u vlastita vrata momčadi koja izvodi udarac, dosuđuje se udarac iz kuta". • Definicija "izravnog" ulaska: Budući da u vašem upitu stoji da vratar nije dotaknuo loptu, smatra se da je ona ušla u vrata izravno iz izvođenja. Da je vratar (ili bilo koji drugi igrač) dotaknuo loptu prije nego što je prešla poprečnu crtu, tada bi se pogodak priznao. • Dosljednost pravila: Ovo načelo vrijedi za gotovo sve načine nastavka igre. Pogodak se ne može postići protiv samog sebe izravno iz:     ◦ Početnog udarca.     ◦ Ubacivanja (auta).     ◦ Udarca s vrata.     ◦ Udarca iz kuta.     ◦ Slobodnih udaraca (izravnih i neizravnih). U svim navedenim slučajevima, ako lopta uđe izravno u vlastita vrata, igra se nastavlja udarcem iz kuta za suparničku momčad. Stoga je odgovor B u potpunosti ispravan prema izvorima.	TRUE	TRUE
PNI	Gdje moraju stajati suparnički igrači kod ubacivanja? Svi suparnicki igraci moraju stajati najmanje ________________.	otvoreno							2 (dva) metra udaljeni od mjesta s kojeg se izvodi ubacivanje, u terenu za igru	Evo i dodatnih detalja o ovom pravilu iz izvora: • Sankcija za ometanje: Suparnički igrač koji se približi na udaljenost manju od 2 metra kako bi ometao izvođača ili mu nepošteno skretao pažnju, mora biti opomenut (žuti karton) zbog nesportskog ponašanja. • Nastavak igre: Ako je ubacivanje već bilo izvedeno prije nego što je sudac zaustavio igru zbog ometanja na udaljenosti manjoj od propisane, igra se nastavlja neizravnim slobodnim udarcem. • Ulazak lopte u igru: Lopta se smatra u igri čim uđe na teren za igru.	TRUE	TRUE
PNI	Napadač u trku uleti u suparnička vrata i tu mirno leži. Tada njegov suigrač puca na vrata i postigne zgoditak?	visestruki_izbor	zgoditak se ne priznaje jer je igrac bio u zaledu	zgoditak se priznaje	zgoditak se ne priznaje a igraca treba opomenuti				B	vo detaljnog objašnjenja temeljenog na Pravilima nogometne igre: • Igrač unutar vrata: Izvori izričito navode situaciju u kojoj napadač završi unutar suparničkih vrata. Prema izvoru, ako igrač momčadi koja napada ostane mirovati između stupova vrata i unutar vrata dok lopta ulazi u vrata, pogodak mora biti priznat. • Uvjet za priznavanje: Pogodak bi bio poništen jedino ako bi taj igrač počinio prekršaj kažnjivog zaleđa (npr. ometanjem vidnog polja vratara ili borbom za loptu) ili prekršaj iz Pravila 12 (prekršaji i nesportsko ponašanje). • Pozicija zaleđa nije prekršaj: Samo nalaženje u poziciji zaleđa (što uključuje i prostor unutar vrata) nije prekršaj sam po sebi. Budući da se u pitanju navodi da igrač "mirno leži", on ne utječe na igru niti na suparnika na nedozvoljen način, pa se ne aktivira kažnjivo zaleđe. • Napuštanje terena: Igrač koji se nađe unutar vrata tehnički se smatra da je prešao poprečnu crtu u sklopu igračkog kretanja, što se ne smatra prekršajem. Dakle, budući da igrač ne ometa vratara niti aktivno sudjeluje u igri dok leži unutar vrata, sudac mora priznati postignuti pogodak.	TRUE	TRUE
PNI	Gledatelj zazviždi u zviždaljku i obrambeni igrač unutar svog kaznenog prostora uhvati loptu rukama misleći da je igra zaustavljena. Što će sudac dosuditi?	visestruki_izbor	Zaustaviti igru, dosuditi kazneni udarac za suparničku momčad i isključiti iz igre igrača koji je namjerno uhvatio loptu rukama	Zaustaviti igru, dosuditi kazneni udarac za suparničku momčak ali bez isključenja obrambenog igrača	Zaustaviti igru i nakon toga igru nastaviti spuštanjem lopte na mjestu gdje je igrač uhvatio loptu rukama				C	Evo detaljnog objašnjenja temeljenog na izvorima: • Vanjski čimbenik: Gledatelj se prema Pravilima smatra vanjskim čimbenikom jer nije imenovan na popisu igrača ili službenih osoba. • Ometanje zviždaljkom: Izvori izričito navode situaciju ometanja igre iz gledališta: "ometanje igre iz gledališta zviždaljkom, igra se zaustavlja i nastavlja spuštanjem lopte". • Postupak suca: Budući da je obrambeni igrač bio prevaren zvukom zviždaljke iz gledališta (vanjski utjecaj), sudac mora zaustaviti igru jer je došlo do ometanja koje je izravno utjecalo na kretanje i reakciju igrača. • Nastavak igre: Pravilo 3 i Pravilo 5 propisuju da se u slučaju zaustavljanja igre zbog ometanja vanjskog čimbenika igra mora nastaviti spuštanjem lopte. • Zašto A i B nisu točni?: Kazneni udarac i disciplinske mjere (poput isključenja) dosuđuju se za prekršaje koje počine igrači u aktivnoj igri. Međutim, ovdje je igračeva akcija (igranje rukom) izravna posljedica vanjskog ometanja koje je sudac dužan sankcionirati prekidom i spuštanjem lopte, a ne kažnjavanjem igrača koji je bio žrtva prevare vanjskog čimbenika. Zaključak: Ispravan odgovor na ovo pitanje je C, jer se ometanje zviždaljkom iz gledališta tretira kao utjecaj vanjskog čimbenika, što nalaže nastavak igre spuštanjem lopte.	TRUE	TRUE
PNI	Vratar izvodi udarac s vrata, lopta dolazi do njegovog suigrača koji se sam nalazi ispred suparničkog vratara i postigne zgoditak. Odluka suca?	visestruki_izbor	Ponoviti udarac s vrata	Udarac s vrata za suparničku momčad	Priznati zgoditak				C	Evo detaljnog obrazloženja iz Pravila nogometne igre: • Iznuzeće od pravila zaleđa: Prema izvorima, igrač ne može počiniti prekršaj zaleđa ako primi loptu izravno iz udarca s vrata. Čak i ako se igrač nalazi u poziciji koja bi inače bila kažnjiva (sam ispred suparničkog vratara), u ovom specifičnom načinu nastavka igre to se ne sankcionira. • Ispravnost postizanja pogotka: Izvori navode da se pogodak može postići izravno iz udarca s vrata, ali isključivo protiv suparničke momčadi. • Lopta u igri: Udarac se smatra valjanim ako lopta miruje i ako ju je udario igrač momčadi koja se brani unutar vratarevog prostora. Lopta je u igri onog trenutka kada je udarena i jasno se pomakne. Budući da se igrač ne može nalaziti u kažnjivom zaleđu prilikom izravnog primanja lopte iz udarca s vrata, sudac mora priznati postignuti pogodak.	TRUE	TRUE
PNI	Pomoćni sudac iako dalje od mjesta prekršaja u kaznenom prostoru nad napadačem signalizira isti, iako je sudac bio bliže događaju, je li je pomoćni sudac u pravu?	visestruki_izbor	Pomoćni sudac nije u pravu već je pogriješio	Da, udaljenost nije glavni kriterij, već je li je pomoćni sudac imao bolji nadzor nad situacijom	Jedino sudac utakmice odlučuje o prekršaju				B	Evo detaljnog obrazloženja temeljenog na Pravilima nogometne igre (Pravilo 6 – Ostali članovi sudačkog tima): • Pomoć sucu kod prekršaja: Izvori izričito navode da ostali članovi sudačkog tima (uključujući pomoćne suce) pomažu glavnom sucu pri prekršajima kada imaju bolji pogled od suca. • Kriterij "boljeg pogleda": Činjenica da je sudac fizički bliže mjestu događaja ne jamči uvijek najbolji pregled situacije (sudac može biti zaklonjen drugim igračima ili gledati iz nepovoljnijeg kuta). Stoga je kvaliteta nadzora/pogleda, a ne puka udaljenost, ključan čimbenik za intervenciju pomoćnog suca. • Konačna odluka: Iako pomoćni sudac signalizira prekršaj mašući zastavicom lijevo-desno, važno je napomenuti da konačnu odluku uvijek donosi glavni sudac. On može prihvatiti ili odbaciti signalizaciju pomoćnika na temelju njihove međusobne suradnje. • Izvještavanje o incidentima: Članovi sudačkog tima imaju dužnost obavijestiti suca o svakom ozbiljnom incidentu ili prekršaju koji se dogodio izvan vidokruga suca ili kada smatraju da imaju relevantnu informaciju za donošenje ispravne odluke. Dakle, pomoćni sudac postupa ispravno i u skladu s uputama o suradnji sudačkog tima kada signalizira prekršaj za koji smatra da ga je vidio jasnije od glavnog suca, bez obzira na udaljenost od mjesta događaja.	TRUE	TRUE
PNI	Nakon pravilno izvedenog slobodnog udarca lopta pogodi prečku i odbije se do izvođača koji ponovno igra loptom i postigne zgoditak. Odluka suca?	visestruki_izbor	Zgoditak se ne priznaje	Zgoditak se priznaje	Zgoditak se ne priznaje, igru nastaviti neizravnim slobodnim udarcem s mjesta gdje je igrač igrao po drugi puta loptom				C	Evo detaljnog obrazloženja prema Pravilima nogometne igre: • Zabrana drugog dodira: Pravila izričito navode da izvođač slobodnog udarca ne smije ponovo dodirnuti loptu nakon što je ona ušla u igru, sve dok lopta ne dodirne nekog drugog igrača. • Status grede: Lopta koja se odbije od grede, stupa vrata ili koplja kutne zastavice i ostane u terenu smatra se loptom u igri, ali se greda ne smatra drugim igračem. Stoga, kada se lopta odbije od prečke izravno izvođaču, on je i dalje pod ograničenjem "dvostrukog dodira". • Tehnička sankcija: Ako izvođač dodirne loptu drugi put prije nego što ju je dodirnuo drugi igrač, sudac mora zaustaviti igru i dosuditi neizravni slobodni udarac za suparničku momčad. • Mjesto nastavka igre: Udarc se izvodi s mjesta na kojem je prekršaj počinjen, odnosno s mjesta gdje je izvođač drugi put dodirnuo loptu. • Priznavanje pogotka: Budući da je pogodak postignut nakon prekršaja (nedopuštenog drugog dodira), on se ne može priznati. Zaključak: Budući da prečka nije "drugi igrač", izvođač je počinio prekršaj dvostrukog dodira, zbog čega se gol poništava, a igra nastavlja neizravnim slobodnim udarcem za protivnika.	TRUE	TRUE
PNI	Kada i pored ispunjenih uvjeta pravilo zaleđa ne vrijedi?	visestruki_izbor	Kod početnog udarca	Kod kaznenog udarca	Kod udarca s vrata, udarca iz kuta i ubacivanja				C	Pravila nogometne igre predviđaju specifične situacije u kojima se prekršaj zaleđa ne dosuđuje, čak i ako se igrač nalazi u položaju koji bi inače bio kažnjiv. Prema izvorima, kažnjivog zaleđa nema ako igrač primi loptu izravno iz sljedećih načina nastavka igre: • Udarca s vrata. • Ubacivanja (auta). • Udarca iz kuta (kornera). To znači da u ovim trima situacijama napadač smije biti bliže suparničkoj poprečnoj crti od lopte i pretposljednjeg igrača obrane bez straha od sankcije, pod uvjetom da je loptu primio izravno iz samog izvođenja. S druge strane, kod početnog udarca ili kaznenog udarca (opcije A i B) ovo izuzeće ne vrijedi; iako su to rijetke situacije u praksi zbog prirode samih udaraca, pravila ih ne navode kao situacije u kojima zaleđe ne postoji. Također, važno je napomenuti da se za potrebe zaleđa ne uzimaju u obzir šake i ruke bilo kojeg igrača, uključujući vratara.	TRUE	TRUE
PNI	Što će učiniti sudac ako tijekom igre u teren za igru uđe zamjenski igrač i na 25 metara od svojih vrata zaustavi suparničkog igrača koji je u izglednoj situaciji da postigne zgoditak?	visestruki_izbor	Sudac će zaustaviti igru, opomenuti zamjenskog igrača i udaljiti s terena za igru, te igru nastaviti neizravnim slobodnim udarcem na mjestu gdje je zaustavljen suparnički igrač	Sudac neće zaustaviti igru, već će dopustiti da se igra razvije i kasnije isključiti zamjenskog igrača	Sudac će zaustaviti igru, opomenuti zamjenskog igrača i udaljiti s terena za igru, te igru nastaviti izravnim slobodnim udarcem na mjestu gdje je zaustavljen suparnički igrač				C	Ispravno postupanje suca u ovoj situaciji, prema izvorima, je sljedeće: 1. Disciplinska sankcija – Isključenje (Crveni karton): Budući da je zamjenski igrač ušao u teren i zaustavio suparnika u izglednoj situaciji za postizanje pogotka (DOGSO), on mora biti isključen iz igre. Izvor izričito navodi da zamjenski igrač koji omete igru i onemogući izglednu priliku čini "prekršaj za isključenje". 2. Tehnička sankcija – Izravni slobodni udarac: Ako ometanje igre počini osoba navedena na popisu igrača (što uključuje zamjenskog igrača), igra se nastavlja izravnim slobodnim udarcem s mjesta ometanja. Provjera ponuđenih odgovora: • Odgovor A: Netočan je jer navodi neizravni slobodni udarac i opomenu (žuti karton). Pravila su se u ovom dijelu mijenjala prije nekoliko godina te se ometanje od strane zamjenskih igrača sada kažnjava izravnim udarcem. • Odgovor B: Netočan je jer sudac mora zaustaviti igru čim postoji utjecaj zamjenskog igrača na igru. • Odgovor C: Ovaj je odgovor najbliži točnom jer ispravno navodi izravni slobodni udarac. Međutim, i on je tehnički manjkav jer koristi termin "opomenuti" (što označava žuti karton), dok izvor za ovaj specifičan prekršaj (sprječavanje izgledne prilike) nalaže isključenje (crveni karton). Moj prijedlog ispravnog odgovora prema izvorima: Sudac će zaustaviti igru, isključiti zamjenskog igrača (crveni karton) i nastaviti igru izravnim slobodnim udarcem na mjestu gdje je zaustavljen suparnički igrač. Ako na ispitu morate birati isključivo između ponuđenih opcija, C je točnija opcija od A zbog ispravno navedenog načina nastavka igre (izravni slobodni udarac).	TRUE	TRUE
PNI	Prema propozicijama natjecanja da bi se dobio pobjednik izvode se jedanaesterci. Momčad „A“ je imala jednog isključenog igrača a momčad „B“ imala je 11 igrača. Tko sve smije izvoditi jedanaesterce?	visestruki_izbor	Samo igrači koji su na terenu za igru	Svi igrači koji su završili utakmicu imaju pravo izvoditi jedanaesterce, ali kapetan momčadi „B“ koja ima 11 igrača udaljiti će jednog igrača svoje momčadi i o tome obavijestiti suca i taj 1 igrač neće izvoditi 11	Neće se izvoditi jedanaesterci jer se igra do zlatnog zgoditka				B	Evo detaljnog objašnjenja pravila o izvođenju jedanaesteraca (raspucavanja) u situaciji kada momčadi nemaju isti broj igrača: • Pravilo o izjednačavanju broja igrača: Prema izvorima, ako na kraju utakmice (prije ili tijekom izvođenja jedanaesteraca) jedna momčad ima veći broj igrača od suparničke momčadi, ona mora smanjiti broj svojih igrača na broj koji ima suparnik. • Postupak u opisanom slučaju: Budući da momčad „A“ ima 10 igrača (zbog isključenja), a momčad „B“ ima 11, momčad „B“ mora odabrati jednog igrača koji neće sudjelovati u izvođenju kako bi obje momčadi imale po 10 izvođača. • Uloga kapetana i suca: Kapetan momčadi koja ima više igrača dužan je obavijestiti suca o imenima i brojevima igrača koji se izuzimaju od izvođenja. Taj izuzeti igrač tada gubi pravo izvođenja jedanaesteraca. • Tko smije sudjelovati: Jedanaesterce smiju izvoditi samo oni igrači koji su se na kraju utakmice nalazili na terenu za igru ili su bili izvan njega iz opravdanog razloga (ozljeda, popravljanje opreme), uz iznimku zamjene ozlijeđenog vratara. Dakle, odgovor B ispravno prenosi obvezu momčadi s više igrača da smanji svoj broj izvođača kako bi se osigurala ravnopravnost u krugovima izvođenja, što je izravno propisano u Pravilu 10.	TRUE	TRUE
PNI	Momčad koja igra protiv momčadi koja se sastoji od 12 igrača postigne zgoditak i sudac to uoči prije nastavka igre, koja je odluka suca?	visestruki_izbor	Zgoditak se ne priznaje, 12. igrača opomenuti i udaljiti s terena za igru	Zgoditak se priznaje i 12. igrača udaljiti s terena za igru	Zgoditak se priznaje, 12. igrača opomenuti i udaljiti s terena za igru				C	Evo detaljnog obrazloženja prema Pravilu 3 (Igrači): • Dodatna osoba na terenu (Pravilo 3.9): Izvori jasno razlikuju situacije ovisno o tome kojoj momčadi pripada "višak" igrača u trenutku postizanja pogotka. • Pogodak protiv momčadi s viškom igrača: Prema izvoru, "Sudac mora priznati pogodak ako je dodatna osoba bila igrač... iz momčadi koja je primila pogodak". Budući da je u vašem pitanju momčad koja je imala 12 igrača primila gol, taj se gol ne poništava. • Disciplinska mjera i udaljavanje: Svaki igrač ili zamjenski igrač koji se neovlašteno nalazi na terenu mora biti opomenut (žuti karton) zbog ulaska na teren bez sučeva dopuštenja. Također, sudac se mora pobrinuti da ta dodatna osoba odmah napusti teren za igru. • Zašto odgovor A nije točan: Sudac bi poništio pogodak (odgovor A) samo u slučaju da je momčad koja je postigla pogodak imala 12 igrača na terenu u tom trenutku. U tom bi se slučaju igra nastavila izravnim slobodnim udarcem za suparnika. Zaključak: Budući da je pravila prekršila momčad koja je primila gol, oni ne smiju biti "nagrađeni" poništenjem gola. Stoga se pogodak priznaje, a 12. igrač se kažnjava žutim kartonom i udaljuje s terena.	TRUE	TRUE
